date [-],day ahead price [PLN/MWh],imbalance price [PLN/MWh],load forecast [MWh],load actual [MWh],biomass [MWh],fossil brown coal/lignite [MWh],fossil coal-derived gas [MWh],fossil gas [MWh],fossil hard coal [MWh],fossil oil [MWh],hydro pumped storage [MWh],hydro run-of-river and poundage [MWh],hydro water reservoir [MWh],solar [MWh],wind onshore [MWh],total generation [MWh],renewable generation [MWh],non-renewable generation [MWh],solar's share in renewable [%],solar's share in total [%],wind's share in renewable [%],wind's share in total [%],renewable's share in total [%],non-renewable's share in total [%]
2024-06-17 12:30:00+02:00,,199.43,20600,19592,306,3148,109,979,4884,220,0,130,46,885,894,11601,1955,9646,0.45,0.08,0.46,0.08,0.17,0.83
2024-06-17 12:45:00+02:00,,199.43,20600,19864,304,3068,109,902,4889,221,0,130,46,775,866,11310,1817,9493,0.43,0.07,0.48,0.08,0.16,0.84
2024-06-17 13:00:00+02:00,45.63,198.86,20850,19871,305,3164,110,1014,4879,221,0,130,46,713,906,11488,1795,9693,0.4,0.06,0.5,0.08,0.16,0.84
2024-06-17 13:15:00+02:00,,198.86,20800,19730,303,3158,110,1004,4884,220,0,130,46,704,932,11491,1812,9679,0.39,0.06,0.51,0.08,0.16,0.84
2024-06-17 13:30:00+02:00,,198.86,20550,19482,304,3088,109,962,4825,219,0,131,46,752,989,11425,1918,9507,0.39,0.07,0.52,0.09,0.17,0.83
2024-06-17 13:45:00+02:00,,146.36,20100,19012,301,3006,109,906,4662,220,0,131,46,792,932,11105,1901,9204,0.42,0.07,0.49,0.08,0.17,0.83
2024-06-17 14:00:00+02:00,62.84,197,20450,19379,306,2913,109,1082,4640,219,0,131,51,714,950,11115,1846,9269,0.39,0.06,0.51,0.09,0.17,0.83
2024-06-17 14:15:00+02:00,,197,20650,19659,303,3038,106,1117,5189,219,0,197,51,657,853,11730,1758,9972,0.37,0.06,0.49,0.07,0.15,0.85
2024-06-17 14:30:00+02:00,,273.86,20650,19374,304,2941,107,1141,5256,219,0,131,51,671,974,11795,1827,9968,0.37,0.06,0.53,0.08,0.15,0.85
2024-06-17 14:45:00+02:00,,273.86,20650,19674,305,3139,109,1154,5271,219,0,131,51,662,1033,12074,1877,10197,0.35,0.05,0.55,0.09,0.16,0.84
2024-06-17 15:00:00+02:00,71.03,309.56,20650,19780,305,3095,108,1130,5329,219,0,132,51,600,1014,11983,1797,10186,0.33,0.05,0.56,0.08,0.15,0.85
2024-06-17 15:15:00+02:00,,309.56,20600,19881,305,3254,106,1166,5597,218,0,132,51,690,1050,12569,1923,10646,0.36,0.05,0.55,0.08,0.15,0.85
2024-06-17 15:30:00+02:00,,309.56,20500,19561,303,3290,106,1223,5717,219,0,132,51,647,1008,12696,1838,10858,0.35,0.05,0.55,0.08,0.14,0.86
2024-06-17 15:45:00+02:00,,437.28,20400,19841,305,3569,109,1238,5730,221,0,132,51,647,1042,13044,1872,11172,0.35,0.05,0.56,0.08,0.14,0.86
2024-06-17 16:00:00+02:00,86.29,376.06,20400,19792,303,3698,108,1226,5643,221,0,151,59,433,959,12801,1602,11199,0.27,0.03,0.6,0.07,0.13,0.87
2024-06-17 16:15:00+02:00,,376.06,20400,19753,301,4134,109,1239,5728,219,0,151,59,476,816,13232,1502,11730,0.32,0.04,0.54,0.06,0.11,0.89
2024-06-17 16:30:00+02:00,,550,20300,19952,304,4265,110,1268,6037,219,0,151,59,424,676,13513,1310,12203,0.32,0.03,0.52,0.05,0.1,0.9
2024-06-17 16:45:00+02:00,,601.47,20250,19829,302,4122,111,1544,6434,218,0,151,59,364,667,13972,1241,12731,0.29,0.03,0.54,0.05,0.09,0.91
2024-06-17 17:00:00+02:00,88.58,562.1,20100,20460,296,3431,110,1295,5901,218,0,158,62,257,630,12358,1107,11251,0.23,0.02,0.57,0.05,0.09,0.91
2024-06-17 17:15:00+02:00,,565.33,20050,20211,302,3755,109,1339,6127,218,0,158,62,240,613,12923,1073,11850,0.22,0.02,0.57,0.05,0.08,0.92
2024-06-17 17:30:00+02:00,,603,19950,20082,307,4265,109,1708,6343,219,0,158,62,257,623,14051,1100,12951,0.23,0.02,0.57,0.04,0.08,0.92
2024-06-17 17:45:00+02:00,,608.6,19850,19809,307,4489,109,1658,6104,219,0,158,75,199,665,13983,1097,12886,0.18,0.01,0.61,0.05,0.08,0.92
2024-06-17 18:00:00+02:00,141.5,616.67,19850,19730,306,4464,108,1854,6334,217,43,169,120,158,688,14461,1178,13283,0.13,0.01,0.58,0.05,0.08,0.92
2024-06-17 18:15:00+02:00,,616.67,20100,20095,307,4816,109,1913,6473,218,42,169,120,146,577,14890,1054,13836,0.14,0.01,0.55,0.04,0.07,0.93
2024-06-17 18:30:00+02:00,,716.35,20250,20303,305,5296,109,1993,6924,222,43,169,120,121,485,15787,938,14849,0.13,0.01,0.52,0.03,0.06,0.94
2024-06-17 18:45:00+02:00,,756.49,20300,20139,305,5275,109,2108,7096,219,41,169,215,86,458,16081,969,15112,0.09,0.01,0.47,0.03,0.06,0.94
2024-06-17 19:00:00+02:00,250.01,1089.57,20300,20271,308,5302,110,2114,7370,219,84,167,209,99,404,16386,963,15423,0.1,0.01,0.42,0.02,0.06,0.94
2024-06-17 19:15:00+02:00,,1089.57,20350,20595,307,5303,104,2107,7832,220,83,167,208,86,390,16807,934,15873,0.09,0.01,0.42,0.02,0.06,0.94
2024-06-17 19:30:00+02:00,,1089.57,20450,20606,305,5305,110,2107,8153,221,84,167,209,65,365,17091,890,16201,0.07,0,0.41,0.02,0.05,0.95
2024-06-17 19:45:00+02:00,,1089.57,20450,20564,306,5273,106,2107,8177,220,79,167,256,40,425,17156,967,16189,0.04,0,0.44,0.02,0.06,0.94
2024-06-17 20:00:00+02:00,274.13,1194.69,20350,20629,306,5257,110,2107,7621,221,83,164,260,32,441,16602,980,15622,0.03,0,0.45,0.03,0.06,0.94
2024-06-17 20:15:00+02:00,,1194.69,20350,20824,306,5281,109,2129,7770,220,81,164,260,17,285,16622,807,15815,0.02,0,0.35,0.02,0.05,0.95
2024-06-17 20:30:00+02:00,,1194.69,20350,20671,305,5289,108,2132,7964,220,80,163,260,26,213,16760,742,16018,0.04,0,0.29,0.01,0.04,0.96
2024-06-17 20:45:00+02:00,,1194.69,20250,20389,307,5319,108,2135,7762,219,78,164,261,6,226,16585,735,15850,0.01,0,0.31,0.01,0.04,0.96
2024-06-17 21:00:00+02:00,262,1141.82,20050,20187,306,5346,108,2158,7899,220,80,156,227,0,222,16722,685,16037,0,0,0.32,0.01,0.04,0.96
2024-06-17 21:15:00+02:00,,1141.82,19800,19983,306,5366,108,2160,7603,221,77,156,228,0,246,16471,707,15764,0,0,0.35,0.01,0.04,0.96
2024-06-17 21:30:00+02:00,,1141.82,19500,19697,306,5347,109,2151,7319,219,80,156,227,0,294,16208,757,15451,0,0,0.39,0.02,0.05,0.95
2024-06-17 21:45:00+02:00,,1141.82,19000,19109,302,5217,108,2079,6984,220,74,156,227,0,298,15665,755,14910,0,0,0.39,0.02,0.05,0.95
2024-06-17 22:00:00+02:00,174.6,880,18750,19005,275,5248,107,2147,7387,220,79,141,95,0,282,15981,597,15384,0,0,0.47,0.02,0.04,0.96
2024-06-17 22:15:00+02:00,,760.92,18550,18789,250,5330,108,2121,7007,222,77,141,95,0,287,15638,600,15038,0,0,0.48,0.02,0.04,0.96
2024-06-17 22:30:00+02:00,,760.92,18150,18550,248,5330,107,2084,6646,219,77,141,95,0,299,15246,612,14634,0,0,0.49,0.02,0.04,0.96
2024-06-17 22:45:00+02:00,,760.92,17750,18009,245,5333,111,2070,6187,220,73,141,96,0,369,14845,679,14166,0,0,0.54,0.02,0.05,0.95
2024-06-17 23:00:00+02:00,114.36,632.14,17400,17666,243,5339,109,2126,6190,221,0,131,90,0,398,14847,619,14228,0,0,0.64,0.03,0.04,0.96
2024-06-17 23:15:00+02:00,,600.7,17050,17096,245,5236,108,1975,5710,219,0,131,90,0,430,14144,651,13493,0,0,0.66,0.03,0.05,0.95
2024-06-17 23:30:00+02:00,,555.98,16650,16753,241,4799,106,1926,5756,220,0,131,90,0,491,13760,712,13048,0,0,0.69,0.04,0.05,0.95
2024-06-17 23:45:00+02:00,,445.66,16350,16245,246,4453,106,1949,5744,221,0,131,90,0,551,13491,772,12719,0,0,0.71,0.04,0.06,0.94
2024-06-18 00:00:00+02:00,129.96,566.73,16200,16137,270,4782,106,1945,5999,217,0,115,44,0,571,14049,730,13319,0,0,0.78,0.04,0.05,0.95
2024-06-18 00:15:00+02:00,,566.73,15950,15981,276,4827,106,2050,5521,218,0,115,44,0,592,13749,751,12998,0,0,0.79,0.04,0.05,0.95
2024-06-18 00:30:00+02:00,,566.73,15750,15721,275,4878,106,1919,5391,217,0,115,44,0,604,13549,763,12786,0,0,0.79,0.04,0.06,0.94
2024-06-18 00:45:00+02:00,,377.22,15600,15695,277,4669,106,1885,5322,217,0,115,44,0,638,13273,797,12476,0,0,0.8,0.05,0.06,0.94
2024-06-18 01:00:00+02:00,105.06,380.57,15450,15508,246,4841,106,1738,5385,217,0,115,44,0,715,13407,874,12533,0,0,0.82,0.05,0.07,0.93
2024-06-18 01:15:00+02:00,,380.57,15350,15362,244,4796,107,1680,5257,216,0,115,44,0,741,13200,900,12300,0,0,0.82,0.06,0.07,0.93
2024-06-18 01:30:00+02:00,,201.09,15200,15052,244,4584,106,1679,5109,217,0,113,42,0,766,12860,921,11939,0,0,0.83,0.06,0.07,0.93
2024-06-18 01:45:00+02:00,,191.03,15050,14799,244,4656,107,1682,4960,217,0,114,43,0,788,12811,945,11866,0,0,0.83,0.06,0.07,0.93
2024-06-18 02:00:00+02:00,100.5,347.54,14950,15075,244,4567,108,1690,5089,217,0,115,43,0,820,12893,978,11915,0,0,0.84,0.06,0.08,0.92
2024-06-18 02:15:00+02:00,,330.77,14900,14867,247,4426,109,1685,5014,217,0,115,43,0,877,12733,1035,11698,0,0,0.85,0.07,0.08,0.92
2024-06-18 02:30:00+02:00,,218.16,14850,14975,244,4434,108,1682,5035,217,0,115,43,0,956,12834,1114,11720,0,0,0.86,0.07,0.09,0.91
2024-06-18 02:45:00+02:00,,200.08,14850,14886,245,4305,109,1685,4921,216,0,115,43,0,1012,12651,1170,11481,0,0,0.86,0.08,0.09,0.91
2024-06-18 03:00:00+02:00,91.84,218.16,14850,14811,237,4607,109,1794,4873,217,0,114,43,0,1016,13010,1173,11837,0,0,0.87,0.08,0.09,0.91
2024-06-18 03:15:00+02:00,,198.16,14850,14781,245,4217,109,1686,4903,217,0,115,43,0,1022,12557,1180,11377,0,0,0.87,0.08,0.09,0.91
2024-06-18 03:30:00+02:00,,166.05,14700,14666,245,3859,111,1705,5091,216,0,114,43,0,1034,12418,1191,11227,0,0,0.87,0.08,0.1,0.9
2024-06-18 03:45:00+02:00,,146.07,14650,14601,246,3452,113,1717,5324,217,0,114,43,0,1045,12271,1202,11069,0,0,0.87,0.09,0.1,0.9
2024-06-18 04:00:00+02:00,90.88,151.03,14650,14676,246,3477,109,1731,5270,217,0,114,43,1,1033,12241,1191,11050,0,0,0.87,0.08,0.1,0.9
2024-06-18 04:15:00+02:00,,152.32,14550,14521,247,3488,109,1708,5119,216,0,114,43,2,976,12022,1135,10887,0,0,0.86,0.08,0.09,0.91
2024-06-18 04:30:00+02:00,,171.32,14700,14790,247,3526,109,1709,5141,217,0,114,43,7,949,12062,1113,10949,0.01,0,0.85,0.08,0.09,0.91
2024-06-18 04:45:00+02:00,,198.16,14800,14633,246,3669,112,1686,5079,218,0,114,43,15,920,12102,1092,11010,0.01,0,0.84,0.08,0.09,0.91
2024-06-18 05:00:00+02:00,98.53,218.16,15000,15072,247,3840,111,1646,5161,214,0,114,43,26,888,12290,1071,11219,0.02,0,0.83,0.07,0.09,0.91
2024-06-18 05:15:00+02:00,,218.16,15200,15027,248,3699,110,1645,5128,213,0,114,43,38,869,12107,1064,11043,0.04,0,0.82,0.07,0.09,0.91
2024-06-18 05:30:00+02:00,,337.47,15450,15307,247,3873,106,1640,5226,214,0,114,43,66,831,12360,1054,11306,0.06,0.01,0.79,0.07,0.09,0.91
2024-06-18 05:45:00+02:00,,380.57,15900,15854,246,3900,107,1662,5336,213,0,114,56,80,844,12558,1094,11464,0.07,0.01,0.77,0.07,0.09,0.91
2024-06-18 06:00:00+02:00,133.73,475.14,17150,17056,268,4424,108,1884,5715,213,0,127,107,109,747,13702,1090,12612,0.1,0.01,0.69,0.05,0.08,0.92
2024-06-18 06:15:00+02:00,,558,17850,17516,297,4884,110,1789,5593,214,0,126,101,149,637,13900,1013,12887,0.15,0.01,0.63,0.05,0.07,0.93
2024-06-18 06:30:00+02:00,,559,18300,18190,305,4682,108,1880,5736,213,0,127,102,162,531,13846,922,12924,0.18,0.01,0.58,0.04,0.07,0.93
2024-06-18 06:45:00+02:00,,555,18850,18781,306,4617,109,1740,5944,215,0,128,102,234,422,13817,886,12931,0.26,0.02,0.48,0.03,0.06,0.94
2024-06-18 07:00:00+02:00,126.62,552.16,19400,19449,306,5100,108,1886,6283,218,0,138,106,280,325,14750,849,13901,0.33,0.02,0.38,0.02,0.06,0.94
2024-06-18 07:15:00+02:00,,552.16,19650,19494,304,5145,108,1716,6172,217,0,138,106,306,262,14474,812,13662,0.38,0.02,0.32,0.02,0.06,0.94
2024-06-18 07:30:00+02:00,,552.16,20000,19960,305,4710,107,1849,6104,217,0,138,106,323,204,14063,771,13292,0.42,0.02,0.26,0.01,0.05,0.95
2024-06-18 07:45:00+02:00,,552.16,20200,20056,307,4567,106,1824,6108,217,0,138,112,427,211,14017,888,13129,0.48,0.03,0.24,0.02,0.06,0.94
2024-06-18 08:00:00+02:00,103.07,567.36,20500,20158,306,4687,108,1800,6429,216,0,138,106,493,183,14466,920,13546,0.54,0.03,0.2,0.01,0.06,0.94
2024-06-18 08:15:00+02:00,,553.76,20600,20557,306,4318,108,1758,6094,217,0,136,104,528,182,13751,950,12801,0.56,0.04,0.19,0.01,0.07,0.93
2024-06-18 08:30:00+02:00,,449.47,20700,20588,307,4172,107,1629,5809,217,0,136,104,572,195,13248,1007,12241,0.57,0.04,0.19,0.01,0.08,0.92
2024-06-18 08:45:00+02:00,,449.47,20800,20747,303,3881,106,1625,5722,217,0,136,104,585,212,12891,1037,11854,0.56,0.05,0.2,0.02,0.08,0.92
2024-06-18 09:00:00+02:00,75.38,501.07,20900,20571,306,4170,106,1723,5781,217,0,124,60,708,283,13478,1175,12303,0.6,0.05,0.24,0.02,0.09,0.91
2024-06-18 09:15:00+02:00,,552.73,20900,20533,304,3990,111,1707,5695,215,0,124,60,676,248,13130,1108,12022,0.61,0.05,0.22,0.02,0.08,0.92
2024-06-18 09:30:00+02:00,,328.72,20900,20409,303,3591,110,1569,5553,216,0,124,60,776,304,12606,1264,11342,0.61,0.06,0.24,0.02,0.1,0.9
2024-06-18 09:45:00+02:00,,328.72,20700,20070,307,3331,108,1568,5353,215,0,124,47,712,292,12057,1175,10882,0.61,0.06,0.25,0.02,0.1,0.9
2024-06-18 10:00:00+02:00,62.36,271.94,20600,19678,306,2996,107,1576,5289,211,0,116,44,885,374,11904,1419,10485,0.62,0.07,0.26,0.03,0.12,0.88
2024-06-18 10:15:00+02:00,,271.94,20750,19711,306,2893,106,1555,5358,212,0,116,44,912,404,11906,1476,10430,0.62,0.08,0.27,0.03,0.12,0.88
2024-06-18 10:30:00+02:00,,271.94,20900,20292,302,2928,104,1557,5298,213,0,116,44,891,427,11880,1478,10402,0.6,0.08,0.29,0.04,0.12,0.88
2024-06-18 10:45:00+02:00,,271.94,20950,19797,305,2823,106,1566,5364,214,0,116,44,951,452,11941,1563,10378,0.61,0.08,0.29,0.04,0.13,0.87
2024-06-18 11:00:00+02:00,54.5,237.66,20900,19805,306,2890,106,1565,5214,212,0,116,44,885,472,11810,1517,10293,0.58,0.07,0.31,0.04,0.13,0.87
2024-06-18 11:15:00+02:00,,237.66,21000,20294,303,3205,104,1567,5194,212,0,116,44,920,493,12158,1573,10585,0.58,0.08,0.31,0.04,0.13,0.87
2024-06-18 11:30:00+02:00,,237.66,21100,20022,305,3085,104,1587,5276,211,0,116,44,917,462,12107,1539,10568,0.6,0.08,0.3,0.04,0.13,0.87
2024-06-18 11:45:00+02:00,,237.66,21150,20395,304,3165,105,1581,5273,212,0,176,44,843,474,12177,1537,10640,0.55,0.07,0.31,0.04,0.13,0.87
2024-06-18 12:00:00+02:00,60.69,264.66,21150,20093,302,3071,103,1604,5378,209,0,116,44,860,518,12205,1538,10667,0.56,0.07,0.34,0.04,0.13,0.87
2024-06-18 12:15:00+02:00,,264.66,21150,19963,303,3067,104,1585,5325,210,0,116,44,835,563,12152,1558,10594,0.54,0.07,0.36,0.05,0.13,0.87
2024-06-18 12:30:00+02:00,,264.66,21200,19988,303,3065,106,1596,5436,209,0,116,44,740,560,12175,1460,10715,0.51,0.06,0.38,0.05,0.12,0.88
2024-06-18 12:45:00+02:00,,264.66,21200,20247,302,3070,104,1601,5453,210,0,116,44,785,554,12239,1499,10740,0.52,0.06,0.37,0.05,0.12,0.88
2024-06-18 13:00:00+02:00,64.55,281.49,21350,20280,303,3229,104,1593,5382,210,0,116,53,802,540,12332,1511,10821,0.53,0.07,0.36,0.04,0.12,0.88
2024-06-18 13:15:00+02:00,,259,21250,20453,302,3124,103,1597,5498,211,0,115,53,842,547,12392,1557,10835,0.54,0.07,0.35,0.04,0.13,0.87
2024-06-18 13:30:00+02:00,,259,21000,20109,300,3105,105,1596,5555,209,0,116,53,775,513,12327,1457,10870,0.53,0.06,0.35,0.04,0.12,0.88
2024-06-18 13:45:00+02:00,,281.49,20550,19473,303,3049,105,1560,5384,210,0,116,53,768,514,12062,1451,10611,0.53,0.06,0.35,0.04,0.12,0.88
2024-06-18 14:00:00+02:00,67.52,294.44,20850,19857,307,3224,103,1580,5405,215,0,114,53,660,506,12167,1333,10834,0.5,0.05,0.38,0.04,0.11,0.89
2024-06-18 14:15:00+02:00,,293.74,21000,19786,305,3677,102,1627,5289,214,0,115,53,778,547,12707,1493,11214,0.52,0.06,0.37,0.04,0.12,0.88
2024-06-18 14:30:00+02:00,,294.44,21050,20176,305,3645,102,1591,5360,214,0,115,53,801,519,12705,1488,11217,0.54,0.06,0.35,0.04,0.12,0.88
2024-06-18 14:45:00+02:00,,294.44,20950,20055,305,3706,100,1597,5456,214,0,115,53,793,549,12888,1510,11378,0.53,0.06,0.36,0.04,0.12,0.88
2024-06-18 15:00:00+02:00,96.9,380.57,20900,20381,305,3353,101,1589,5393,217,0,177,54,736,488,12413,1455,10958,0.51,0.06,0.34,0.04,0.12,0.88
2024-06-18 15:15:00+02:00,,363,20850,20178,304,3519,102,1584,5488,217,0,116,43,780,554,12707,1493,11214,0.52,0.06,0.37,0.04,0.12,0.88
2024-06-18 15:30:00+02:00,,367,20900,20279,304,3540,101,1576,5505,217,0,116,43,851,530,12783,1540,11243,0.55,0.07,0.34,0.04,0.12,0.88
2024-06-18 15:45:00+02:00,,383.81,20750,20203,305,3608,101,1593,5637,216,0,116,43,670,488,12777,1317,11460,0.51,0.05,0.37,0.04,0.1,0.9
2024-06-18 16:00:00+02:00,115.24,380.57,20750,20382,307,3704,101,1582,5792,219,0,135,55,647,459,13001,1296,11705,0.5,0.05,0.35,0.04,0.1,0.9
2024-06-18 16:15:00+02:00,,337.44,20700,20383,294,3956,99,1602,5924,220,0,135,55,676,402,13363,1268,12095,0.53,0.05,0.32,0.03,0.09,0.91
2024-06-18 16:30:00+02:00,,446.28,20600,20132,296,4474,97,1713,5908,220,0,135,55,531,316,13745,1037,12708,0.51,0.04,0.3,0.02,0.08,0.92
2024-06-18 16:45:00+02:00,,502.54,20550,20367,306,4451,97,1838,6397,221,0,135,55,389,267,14156,846,13310,0.46,0.03,0.32,0.02,0.06,0.94
2024-06-18 17:00:00+02:00,101.15,441.09,20600,20361,304,4278,98,1569,5748,219,0,146,61,410,271,13104,888,12216,0.46,0.03,0.31,0.02,0.07,0.93
2024-06-18 17:15:00+02:00,,380.57,20650,20419,304,4584,100,1605,5918,219,0,146,57,397,273,13603,873,12730,0.45,0.03,0.31,0.02,0.06,0.94
2024-06-18 17:30:00+02:00,,437.73,20650,20398,306,4994,98,1447,5869,218,0,145,57,394,262,13790,858,12932,0.46,0.03,0.31,0.02,0.06,0.94
2024-06-18 17:45:00+02:00,,501.08,20500,20218,304,5392,93,1284,6139,218,0,146,57,301,255,14189,759,13430,0.4,0.02,0.34,0.02,0.05,0.95
2024-06-18 18:00:00+02:00,137.76,476.36,20450,20369,306,5046,93,1386,6118,218,0,152,99,231,247,13896,729,13167,0.32,0.02,0.34,0.02,0.05,0.95
2024-06-18 18:15:00+02:00,,600.74,20600,20528,306,5565,93,1561,6259,218,0,152,99,231,333,14817,815,14002,0.28,0.02,0.41,0.02,0.06,0.94
2024-06-18 18:30:00+02:00,,600.74,20650,20808,305,5704,93,1699,6680,219,0,152,122,184,301,15459,759,14700,0.24,0.01,0.4,0.02,0.05,0.95
2024-06-18 18:45:00+02:00,,723.13,20650,20568,308,5748,93,1645,6959,218,0,154,123,136,269,15653,682,14971,0.2,0.01,0.39,0.02,0.04,0.96
2024-06-18 19:00:00+02:00,324.52,1415.17,20650,20391,308,5778,95,1740,7434,219,87,153,126,104,263,16307,733,15574,0.14,0.01,0.36,0.02,0.04,0.96
2024-06-18 19:15:00+02:00,,1415.17,20650,20459,306,5805,97,1739,7883,218,81,153,126,79,275,16762,714,16048,0.11,0,0.39,0.02,0.04,0.96
2024-06-18 19:30:00+02:00,,1425,20750,20578,306,5696,96,2075,7999,218,83,153,126,61,317,17130,740,16390,0.08,0,0.43,0.02,0.04,0.96
2024-06-18 19:45:00+02:00,,1415.17,20650,20576,307,5719,97,1903,7611,218,76,153,249,47,333,16713,858,15855,0.05,0,0.39,0.02,0.05,0.95
2024-06-18 20:00:00+02:00,358.77,1564.52,20600,20594,305,5747,93,1506,7920,217,81,156,276,20,393,16714,926,15788,0.02,0,0.42,0.02,0.06,0.94
2024-06-18 20:15:00+02:00,,1564.52,20650,20521,306,5737,93,1499,7843,218,78,156,281,10,527,16748,1052,15696,0.01,0,0.5,0.03,0.06,0.94
2024-06-18 20:30:00+02:00,,1564.52,20600,20436,306,5857,96,1484,8050,218,78,156,280,3,488,17016,1005,16011,0,0,0.49,0.03,0.06,0.94
2024-06-18 20:45:00+02:00,,1564.52,20450,20304,305,5893,95,1476,8021,218,74,156,279,1,555,17073,1065,16008,0,0,0.52,0.03,0.06,0.94
2024-06-18 21:00:00+02:00,326.81,1475.95,20300,20043,306,5817,97,1502,7952,217,78,148,236,0,703,17056,1165,15891,0,0,0.6,0.04,0.07,0.93
2024-06-18 21:15:00+02:00,,1425.15,20100,19866,307,5763,99,1506,7370,218,76,148,236,0,857,16580,1317,15263,0,0,0.65,0.05,0.08,0.92
2024-06-18 21:30:00+02:00,,1425.15,19800,19373,306,5727,96,1508,6714,219,76,148,236,0,968,15998,1428,14570,0,0,0.68,0.06,0.09,0.91
2024-06-18 21:45:00+02:00,,1425.15,19250,18790,311,5728,96,1508,6084,219,72,148,171,0,1107,15444,1498,13946,0,0,0.74,0.07,0.1,0.9
2024-06-18 22:00:00+02:00,150.07,654.43,19150,18933,309,5728,95,1484,5784,220,79,125,130,0,1245,15199,1579,13620,0,0,0.79,0.08,0.1,0.9
2024-06-18 22:15:00+02:00,,654.43,18850,18470,311,5608,96,1459,5414,220,76,125,129,0,1470,14908,1800,13108,0,0,0.82,0.1,0.12,0.88
2024-06-18 22:30:00+02:00,,475.45,18500,18030,309,5334,94,1332,5221,220,77,125,88,0,1626,14426,1916,12510,0,0,0.85,0.11,0.13,0.87
2024-06-18 22:45:00+02:00,,380.57,18000,17510,309,4792,96,1304,4985,219,71,125,88,0,1770,13759,2054,11705,0,0,0.86,0.13,0.15,0.85
2024-06-18 23:00:00+02:00,93.92,347.6,17700,17158,305,4625,96,1176,5014,216,0,114,82,0,1815,13443,2011,11432,0,0,0.9,0.14,0.15,0.85
2024-06-18 23:15:00+02:00,,184.07,17300,16517,309,4072,97,1074,4884,217,0,114,82,0,1960,12809,2156,10653,0,0,0.91,0.15,0.17,0.83
2024-06-18 23:30:00+02:00,,134.32,16900,16260,305,3571,97,1092,4784,218,0,114,82,0,1982,12245,2178,10067,0,0,0.91,0.16,0.18,0.82
2024-06-18 23:45:00+02:00,,108.05,16550,15927,307,3469,98,1061,4728,217,0,114,82,0,2236,12312,2432,9880,0,0,0.92,0.18,0.2,0.8
2024-06-19 00:00:00+02:00,101.95,175.16,16050,15708,288,4002,100,1227,5126,217,0,109,42,0,2423,13534,2574,10960,0,0,0.94,0.18,0.19,0.81
2024-06-19 00:15:00+02:00,,352.52,15800,15600,264,3991,100,1160,4728,218,0,109,42,0,2594,13206,2745,10461,0,0,0.94,0.2,0.21,0.79
2024-06-19 00:30:00+02:00,,332.6,15600,15310,247,3747,98,1031,4549,218,0,109,42,0,2711,12752,2862,9890,0,0,0.95,0.21,0.22,0.78
2024-06-19 00:45:00+02:00,,148.03,15400,15042,244,3651,99,1054,4606,218,0,109,42,0,2665,12688,2816,9872,0,0,0.95,0.21,0.22,0.78
2024-06-19 01:00:00+02:00,93.2,342.52,15200,15045,246,4149,100,1185,4947,218,0,109,42,0,2578,13574,2729,10845,0,0,0.94,0.19,0.2,0.8
2024-06-19 01:15:00+02:00,,383.33,15050,14772,243,4455,101,1188,4645,218,0,109,42,0,2480,13481,2631,10850,0,0,0.94,0.18,0.2,0.8
2024-06-19 01:30:00+02:00,,349.17,14950,14712,243,4259,101,1052,4608,217,0,109,42,0,2528,13159,2679,10480,0,0,0.94,0.19,0.2,0.8
2024-06-19 01:45:00+02:00,,213.16,14850,14618,244,4130,100,1051,4573,215,0,109,42,0,2461,12925,2612,10313,0,0,0.94,0.19,0.2,0.8
2024-06-19 02:00:00+02:00,89.22,383.33,14750,14521,244,4379,101,1064,4807,214,0,109,42,0,2447,13407,2598,10809,0,0,0.94,0.18,0.19,0.81
2024-06-19 02:15:00+02:00,,387.82,14700,14479,246,4533,99,1161,4604,213,0,109,42,0,2477,13484,2628,10856,0,0,0.94,0.18,0.19,0.81
2024-06-19 02:30:00+02:00,,443.75,14650,14447,246,4764,98,1053,4486,214,0,109,42,0,2457,13469,2608,10861,0,0,0.94,0.18,0.19,0.81
2024-06-19 02:45:00+02:00,,500.41,14650,14528,246,4747,101,1053,4653,215,0,109,42,0,2336,13502,2487,11015,0,0,0.94,0.17,0.18,0.82
2024-06-19 03:00:00+02:00,88.13,500.44,14600,14683,248,4889,102,1167,4674,215,0,109,42,0,2290,13736,2441,11295,0,0,0.94,0.17,0.18,0.82
2024-06-19 03:15:00+02:00,,500.47,14600,14603,243,4879,103,1234,4652,214,0,109,42,0,2254,13730,2405,11325,0,0,0.94,0.16,0.18,0.82
2024-06-19 03:30:00+02:00,,500.46,14550,14483,245,4841,103,1183,4636,215,0,109,42,0,2315,13689,2466,11223,0,0,0.94,0.17,0.18,0.82
2024-06-19 03:45:00+02:00,,500.46,14500,14426,247,4806,105,1289,4595,215,0,109,42,0,2337,13745,2488,11257,0,0,0.94,0.17,0.18,0.82
2024-06-19 04:00:00+02:00,86.48,551.79,14500,14535,245,4706,107,1273,4636,216,0,109,42,0,2528,13862,2679,11183,0,0,0.94,0.18,0.19,0.81
2024-06-19 04:15:00+02:00,,500.45,14450,14576,246,4669,109,1234,4608,215,0,108,42,1,2491,13723,2642,11081,0,0,0.94,0.18,0.19,0.81
2024-06-19 04:30:00+02:00,,500.44,14450,14737,245,4879,104,1261,4452,216,0,109,42,3,2407,13718,2561,11157,0,0,0.94,0.18,0.19,0.81
